1.88293892277434,0.936083687382789,0,0,0,0,0,0,0,0,0,0.910241980005219,0,1.10390030409096,0,1.07603180338854,-0.266644484744503,-0.159735039245778,0.0117986504382063,0.0255575328958859,-0.104880535165146,-0.0848682509323123,-0.148960802071107,0.0163303605325046
1.60042361535152,0.911913183935047,0,0,0,0,0,0,0,0,0,0.778973388544732,0,1.05093937186244,0,1.20888454305363,-0.182920825293317,-0.114047619471947,0.0297163617231185,0.0451954958193581,-0.0606095068933536,-0.0296927749810598,-0.0828943493338471,0.0588454339791014
1.33975204959475,0.856509025841325,0,0,0,0,0,0,0,0,0,0.93866176840564,0,0.816949730984033,0,1.11147698704561,-0.138918466882988,-0.0877048870842951,0.039544001271424,0.0695905276810041,-0.0375134581699934,-0.013611697148935,-0.0551839637833169,0.0695771594996955
1.68412283163271,0.908176205530909,0,0,0,0,0,0,0,0,0,0.755767971497807,0,1.08824090230573,0,1.11755504554265,-0.214815343037457,-0.133859333769201,0.0191219915654103,0.029663148304673,-0.0806402081250897,-0.052195009438143,-0.109557666060412,0.0373296594101751
1.89773481961846,1.00321071741244,0,0,0,0,0,0,0,0,0,1.01473100656066,0,0.891662524854464,0,1.08727021193567,-0.318231913013821,-0.213947084730623,-0.0013679442164574,0.00528451876979347,-0.155158936690254,-0.144734881710558,-0.199623486787668,-0.00951349125309439
1.80915632451894,0.792210408880365,0,0,0,0,0,0,0,0,0,0.834237069257305,0,0.903289056334797,0,1.17603345237049,-0.257084389843928,-0.143547227767232,0.0144819443173727,0.0254841593123379,-0.0971236978068424,-0.0871926511489992,-0.144012119561494,0.0254822079506878
1.50744330501561,0.683195184937513,0,0,0,0,0,0,0,0,0,1.02611229683981,0,1.13137690075208,0,1.30857101585025,-0.051820487691405,0.0377435158283676,0.0812702903955747,0.143507872184257,0.0777787536657058,0.105448659556888,0.0423947188720709,0.142544661049437
1.67357089010531,0.768718293348361,0,0,0,0,0,0,0,0,0,1.00983111321909,0,1.02688857988958,0,1.39226602470083,-0.133742050846307,-0.0356092910478368,0.0605594400394716,0.104499196573407,0.00943760094237717,0.0302887741266475,-0.0291438702147245,0.108470513824064
1.41432187778175,0.773247837359579,0,0,0,0,0,0,0,0,0,0.990357038320541,0,1.16751515564846,0,1.40276192827228,-0.0228527962658382,0.0403578067324155,0.0879025918765655,0.148525166133098,0.0856701300016869,0.12389599476564,0.0655423210955214,0.160362193984553
1.95578969438427,0.952260533756545,0,0,0,0,0,0,0,0,0,0.736445303199006,0,1.16540460082728,0,1.12155540864968,-0.292088454785195,-0.183881736137539,0.00132683410969844,-0.000153999235803517,-0.128079268859406,-0.104283471277341,-0.169851598886178,0.00463416266701952
